address,type,x-text
0x661258,string,"Shat out special volume #%d (type %d)"
0x661280,string,"SPECVOL2.MAT"
0x661290,string,"SPECVOL.MAT"
0x66129c,string,"SPECVOL.TXT"
0x6612a8,string,"No special volumes to lock onto"
0x6612c8,string,"Locked onto Special Volume #%d"
0x6612e8,string,"There's been a special volumes MURDER!!"
0x661310,string,"Y Axis Disabled"
0x661320,string,"Y Axis Enabled"
0x661330,string,"Joystick Enabled"
0x661344,string,"Joystick Disabled"
0x661358,string,"D-Pad Mode Enabled"
0x66136c,string,"D-Pad Mode Disabled"
0x661380,string,"FFB Gain Set to %d%%"
0x6616d0,string,"%04d.%s"
0x6616d8,string,"%d:%02d"
0x6616e0,string,"%.1f"
0x6616e8,string,"%s(%d)"
0x6616f0,string,"BLEND%d.TAB"
0x6616fc,string,"BLEND75.TAB"
0x661708,string,"BLEND50.TAB"
0x661714,string,"BLEND25.TAB"
0x661720,string,"Unsupported back buffer type."
0x661740,string,"16-bit palette"
0x661750,string,"Double8BitTo16BitPixelmap"
0x66176c,string,"Bounds"
0x661774,string,"BMP"
0x661778,string,"DUMP"
0x661780,string,"----------------------------------\n\n"
0x6617a8,string,"MSG:"%s"\n"
0x6617b4,string,"\tRenderStyle:\t%s\n"
0x6617c8,string,"******** UNKNOWN ********"
0x6617e4,string,"BR_RSTYLE_BOUNDING_FACES"
0x661800,string,"BR_RSTYLE_BOUNDING_EDGES"
0x66181c,string,"BR_RSTYLE_BOUNDING_POINTS"
0x661838,string,"BR_RSTYLE_FACES"
0x661848,string,"BR_RSTYLE_EDGES"
0x661858,string,"BR_RSTYLE_POINTS"
0x66186c,string,"BR_RSTYLE_NONE"
0x66187c,string,"BR_RSTYLE_DEFAULT"
0x661890,string,"\tMaterialPtr:\t0x%08x"
0x6618a8,string," ("%s")\n"
0x6618b4,string,"\tModelPtr:\t0x%08x"
0x6618c8,string,"\tDepth:\t\t%i\n"
0x6618d8,string,"\tParent:\t\t%08x\n"
0x6618e8,string,"\tAddress:\t%08x\n"
0x6618f8,string,"\tName:\t\t"%s"\n"
0x661908,string,"No Identifier"
0x661918,string,"******** UNKNOWN ********\n"
0x661934,string,"CLIP-PLANE ACTOR\n"
0x661948,string,"BOUNDS-CORRECT ACTOR\n"
0x661960,string,"BOUNDS ACTOR\n"
0x661970,string,"CAMERA ACTOR\n"
0x661980,string,"LIGHT ACTOR\n"
0x661990,string,"MODEL ACTOR\n"
0x6619a0,string,"DUMMY ACTOR\n"
0x6619b8,string,"00a0240f9fac"
0x6619c8,string,"Socket bound OK; local address is '%s'"
0x6619f0,string,"Total networks = %d"
0x661a04,string,"Found network number '%x' in INI file"
0x661a2c,string,"%s%d"
0x661a34,string,"%2.2x%2.2x%2.2x%2.2x:%2.2x%2.2x%2.2x%2.2x%2.2x%2.2x,%2.2x%2.2x"
0x661a74,string,"Error on bind() - WSAGetLastError=%d"
0x661a9c,string,"Error on ioctlsocket() - WSAGetLastError=%d"
0x661ac8,string,"PDNetInitialise(): Failed to create socket - WSAGetLastError=%d"
0x661b08,string,"PDNetInitialise(): WSAStartup() failed"
0x661b30,string,"New IPX socket %4.4x"
0x661b48,string,"%x"
0x661b4c,string,"Network"
0x661b54,string,"IPXSocket"
0x661b60,string,"PDNetInitialise()"
0x661b74,string,"PDNetShutdown()"
0x661b84,string,"Can't allocate memory for joinable games"
0x661bb0,string,"PDNetStartProducingJoinList()"
0x661bd0,string,"PDNetEndJoinList()"
0x661be4,string,"PDNetGetNextJoinGame(): Adding game."
0x661c0c,string,"ReceiveHostResponses(): Error on recvfrom() - WSAGetLastError=%d"
0x661c50,string,"*** Discounting the above 'cos it's not a host reply ***"
0x661c8c,string,"%d: Host addr %s"
0x661ca0,string,"Currently registered net games:"
0x661cc0,string,"Number of games found so far: %d"
0x661ce4,string,"Adding joinable game to slot #%d"
0x661d08,string,"That game already registered"
0x661d28,string,"*** It's a host reply! ***"
0x661d44,string,"*** Discounting the above 'cos we sent it ***"
0x661d74,string,"ReceiveHostResponses(): Received string '%s' from %s"
0x661dac,string,"PDNetGetNextJoinGame(): Error on BroadcastMessage()"
0x661de0,string,"BroadcastMessage(): Error on sendto() - WSAGetLastError=%d"
0x661e1c,string,"Broadcasting on address '%s'"
0x661e3c,string,"XXXX%s%0.1d"
0x661e48,string,"CAR2MSG"
0x661e50,string,"PDNetGetNextJoinGame(): pIndex is %d"
0x661e78,string,"PDNetDisposeGameDetails()"
0x661e94,string,"PDNetHostGame()"
0x661ea4,string,"PDNetJoinGame()"
0x661eb4,string,"PDNetLeaveGame()"
0x661ec8,string,"PDNetHostFinishGame()"
0x661ee0,string,"...returning %8.8x"
0x661ef4,string,"PDNetExtractGameID()"
0x661f0c,string,"PDNetExtractPlayerID()"
0x661f24,string,"_=(){}[]<>!$%^&*/:@~;'#,?\\|`""
0x661f44,string,"PDNetObtainSystemUserName()"
0x661f60,string,"PDNetSendMessageToPlayer(): Error on sendto() - WSAGetLastError=%d"
0x661fa4,string,"PDNetSendMessageToAllPlayers(): Error on sendto() - WSAGetLastError=%d"
0x661fec,string,"PDNetGetNextMessage(): Error on sendto() - WSAGetLastError=%d"
0x66202c,string,"PDNetGetNextMessage(): Received '%s' from '%s', replying to joiner"
0x662070,string,"PDNetGetNextMessage(): res is %d, received message type %d from '%s', passing up"
0x6620c4,string,"PDNetSetPlayerSystemInfo()"
0x6620e0,string,"PDNetDisposePlayer()"
0x6620f8,string,"PDNetSendMessageToAddress(): Error on sendto() - WSAGetLastError=%d"
0x66213c,string,"PDNetInitClient()"
0x662274,string,"AUDIQUATTRO"
0x662280,string,"640x480 init string"
0x662294,string,"64X48X8"
0x66229c,string,"320x200 init string"
0x6622b0,string,"32X20X8"
0x6622b8,string,"3DFX_WIN"
0x6622c4,string,"Carma2MainWndClass"
0x6622d8,string,"SIGTERM"
0x6622e0,string,"SIGSEGV"
0x6622e8,string,"SIGILL"
0x6622f0,string,"SIGFPE"
0x6622f8,string,"SIGABRT"
0x662300,string,"*** SIGNAL RECEIVED: "
0x662318,string,"PDEnterDebugger(): %s"
0x662330,string,"SOMETHING MISSING WARNING - Can't find material '%s'"
0x662368,string,"SOMETHING MISSING WARNING - Can't find shade table '%s'"
0x6623a0,string,"SOMETHING MISSING WARNING - Can't find model '%s'"
0x6623d4,string,"SOMETHING MISSING WARNING - Can't find pixelmap '%s'"
0x66240c,string,"%s\n%s"
0x662414,string,"NULL str2"
0x662420,string,"NULL str1"
0x66242c,string,"FATAL ERROR: %s"
0x66243c,string,"Do NOT run Carmageddon from the server, you CUNT."
0x662470,string,"\\\\Beelzebub\\Hades\\Users\\Matt\\Cock_Heads.TXT"
0x66249c,string,"Who: %s When: %s"
0x6624b0,string,"\\\\Beelzebub\\Hades\\Carma2\\List_O_Cunts.TXT"
0x6624dc,string,"at"
0x6624e0,string,"UNKNOWN - lucky cunts"
0x6624f8,string,"\\Damien"
0x662500,string,"N:\\"
0x662504,string,"V:\\"
0x662508,string,"\\\\Beelzebub"
0x662514,string,"H:\\"
0x662518,string,"D3D"
0x66251c,string,"NETWORK.INI"
0x662528,string,"\\"
0x66252c,string,"Sorry, this is the Western European version of Carmageddon II - Carpocalypse Now.\n\nThis version can not run on this machine.\n"
0x6625ac,string,"Carmageddon II - Carpocalypse Now"
0x6625d0,string,"Carmageddon II"
0x6625e0,string,"-SCALEMOUSE"
0x6625ec,string,"-AFE"
0x6625f4,string,"-ALIEN"
0x6625fc,string,"-BLOOD"
0x662604,string,"-ZOMBIE"
0x66260c,string,"-D3D"
0x662614,string,"-NOCUTSCENES"
0x662624,string,"-NOCUTSCENE"
0x662630,string," \t\n"
0x662634,string,"*** ERROR..."
0x662644,string,"PDConvertToASCIILessThan128() Returning %d"
0x662670,string,"KEY RETURNED %d"
0x662680,string,"KEYBOARD BUFFER CLEARED"
0x662698,string,"KEY PRESSED, BUFFER NOW IS: '%s'"
0x6626bc,string,"Activating app"
0x6626cc,string,"WM_ACTIVATEAPP: wparam is %d, lparam is %d, fg window is %p, main win is %p, hWnd is %p, isiconic is %d"
0x662734,string,"WM_DESTROY received - doing nothing."
0x66275c,string,"DeActivateApp() - END; active state now %d"
0x662788,string,"DeActivateApp() - deactivating app"
0x6627ac,string,"DeActivateApp() - START"
0x6627c4,string,"WM_SIZE/WM_MOVE: Window is iconic"
0x6627e8,string,"Win32AllocateActionReplayBuffer(): Memory Status AFTER Action Replay Allocation:\n             dwLength        %u\n             dwMemoryLoad    %u\n             dwTotalPhys     %u\n             dwAvailPhys     %u\n             dwTotalPageFile %u\n             dwAvailPageFile %u\n             dwTotalVirtual  %u\n             dwAvailVirtual  %u"
0x66293c,string,"Win32AllocateActionReplayBuffer(): Actually allocated %d bytes."
0x66297c,string,"Win32AllocateActionReplayBuffer(): ...but we have to have a minimum size of %d bytes..."
0x6629d4,string,"Win32AllocateActionReplayBuffer(): ...but there's only %d bytes available..."
0x662a24,string,"Win32AllocateActionReplayBuffer(): We want %d bytes..."
0x662a5c,string,"Win32AllocateActionReplayBuffer(): Memory Status BEFORE Action Replay Allocation:\n             dwLength        %u\n             dwMemoryLoad    %u\n             dwTotalPhys     %u\n             dwAvailPhys     %u\n             dwTotalPageFile %u\n             dwAvailPageFile %u\n             dwTotalVirtual  %u\n             dwAvailVirtual  %u"
0x662bb0,string,"End of PDShutdownSystem()."
0x662bcc,string,"Destroying window..."
0x662be4,string,"Carmageddon Fatal Error"
0x662bfc,string,"Displaying fatal error..."
0x662c18,string,"Sending WM_SHOWWINDOW broadcast message..."
0x662c44,string,"Servicing messages..."
0x662c5c,string,"Resizing main window..."
0x662c74,string,"PDShutdownSystem()..."
0x662c8c,string,"PDAllocateScreenAndBack() - END."
0x662cb0,string,"Unable to allocate Back Screen"
0x662cd0,string,"VOODOO"
0x662cd8,string,"%s: lock often"
0x662ce8,string,"%s: lock seldom"
0x662cf8,string,"Voodoo Graphics"
0x662d08,string,"Unable to allocate Main Front Screen"
0x662d30,string,"Setting up DirectSound stuff..."
0x662d50,string,"PDAllocateScreenAndBack() - START..."
0x662d78,string,"BRender WARNING: '%s'"
0x662d90,string,"*******************************************************************************"
0x662de0,string,"BRender error detected:"
0x662df8,string,"BRender FAILURE: '%s'"
0x662e10,string,"LlantisilioBlahBlahBlahOgOgOch"
0x662e30,string,"Application path '%s'"
0x662e48,string,"Win32ServiceMessages() - END"
0x662e68,string,"Win32ServiceMessages() - breaking cos GetMessage() returned -1"
0x662ea8,string,"Win32ServiceMessages() - breaking cos PeekMessage() returned 0"
0x662ee8,string,"Win32ServiceMessages() - dispatching message..."
0x662f18,string,"QuitGame being called..."
0x662f34,string,"Active, so lock the surface"
0x662f50,string,"WM_QUIT received."
0x662f64,string,"Win32ServiceMessages() - START"
0x662f84,string,"ERROR: Can't aquire keyboard; HRESULT %x"
0x662fb0,string,"Direct Input: Can't set keyboard cooperative level"
0x662fe4,string,"Direct Input: Can't set data format"
0x663008,string,"Direct Input: Can't create device"
0x66302c,string,"Unable to create DirectInput object - please check that DirectX is installed"
0x66307c,string,"Keyboard reacquired OK."
0x663094,string,"Zeroing pKeys"
0x6630a4,string,"Couldn't get keyboard device state on 2nd attempt"
0x6630d8,string,"Keyboard input lost; reacquiring..."
0x6630fc,string,"ACTIVE but couldn't get keyboard device state on 1st attempt"
0x66313c,string,"PDForEveryFileRecurse() - Calling action proc with file '%s' in dir '%s'"
0x663188,string,".."
0x66318c,string,"*PDForEveryFileRecurse() - NEW DIRECTORY '%s'"
0x6631f4,string,"Zlib filesystem"
0x663204,string,"Parallel camera has zero width"
0x663224,string,"Parallel camera has zero height"
0x663244,string,"Parallel camera has invalid yon and hither"
0x663270,string,"Parallel camera has zero width"
0x663290,string,"Parallel camera has zero height"
0x6632b0,string,"Parallel camera has invalid yon and hither"
0x6632dc,string,"<NULL>"
0x6632e4,string,"BrModelUpdate: model has no faces or vertices (%s)"
0x663318,string,"face references invalid vertex f=%d v=%d"
0x663390,string,"<NULL>"
0x663398,string,"Tried to render un-prepared model %s"
0x6633c0,string,"camera is not in world hierachy"
0x6633e0,string,"Renderer does not support buckets"
0x663404,string,"Renderer does not support buckets"
0x663428,string,"BrZbSetRenderBoundsCallback called before BrZbBegin"
0x66345c,string,"BrZsSetRenderBoundsCallback called before BrZsBegin"
0x664080,string,"p.v[X]"
0x664088,string,"p.v[Y]"
0x664090,string,"p.v[Z]"
0x664098,string,"br_vertex"
0x6640a4,string,"map.v[0]"
0x6640b0,string,"map.v[1]"
0x6640bc,string,"br_vertex_uv"
0x6640cc,string,"Vertex UV: too many entries"
0x6640e8,string,"p.v[X]"
0x6640f0,string,"p.v[Y]"
0x6640f8,string,"p.v[Z]"
0x664100,string,"map.v[0]"
0x66410c,string,"map.v[1]"
0x664118,string,"br_old_vertex_uv"
0x66412c,string,"could not read material index"
0x66414c,string,"vertices[0]"
0x664158,string,"vertices[1]"
0x664164,string,"vertices[2]"
0x664170,string,"smoothing"
0x66417c,string,"flags"
0x664184,string,"br_face"
0x66418c,string,"vertices[0]"
0x664198,string,"vertices[1]"
0x6641a4,string,"vertices[2]"
0x6641b0,string,"smoothing"
0x6641bc,string,"flags"
0x6641c4,string,"br_old_face_1"
0x6641d4,string,"vertices[0]"
0x6641e0,string,"vertices[1]"
0x6641ec,string,"vertices[2]"
0x6641f8,string,"material"
0x664204,string,"smoothing"
0x664210,string,"br_old_face"
0x66421c,string,"Face Materials: too many entries"
0x664240,string,"flags"
0x664248,string,"identifier"
0x664254,string,"br_model"
0x664260,string,"identifier"
0x66426c,string,"br_old_model_1"
0x66427c,string,"pivot.v[X]"
0x664288,string,"pivot.v[Y]"
0x664294,string,"pivot.v[Z]"
0x6642a0,string,"br_pivot"
0x6642ac,string,"colour"
0x6642b4,string,"opacity"
0x6642bc,string,"ka"
0x6642c0,string,"kd"
0x6642c4,string,"ks"
0x6642c8,string,"power"
0x6642d0,string,"flags"
0x6642d8,string,"map_transform.m[0]"
0x6642ec,string,"map_transform.m[1]"
0x664300,string,"map_transform.m[2]"
0x664314,string,"index_base"
0x664320,string,"index_range"
0x66432c,string,"identifier"
0x664338,string,"br_material_old"
0x664348,string,"colour"
0x664350,string,"opacity"
0x664358,string,"ka"
0x66435c,string,"kd"
0x664360,string,"ks"
0x664364,string,"power"
0x66436c,string,"flags"
0x664374,string,"map_transform.m[0]"
0x664388,string,"map_transform.m[1]"
0x66439c,string,"map_transform.m[2]"
0x6643b0,string,"index_base"
0x6643bc,string,"index_range"
0x6643c8,string,"fog_min"
0x6643d0,string,"fog_max"
0x6643d8,string,"fog_colour"
0x6643e4,string,"subdivide_tolerance"
0x6643f8,string,"identifier"
0x664404,string,"br_material"
0x664410,string,"BR_ACTOR_NONE"
0x664420,string,"BR_ACTOR_MODEL"
0x664430,string,"BR_ACTOR_LIGHT"
0x664440,string,"BR_ACTOR_CAMERA"
0x664450,string,"_BR_ACTOR_RESERVED"
0x664464,string,"BR_ACTOR_BOUNDS"
0x664474,string,"BR_ACTOR_BOUNDS_CORRECT"
0x66448c,string,"BR_ACTOR_CLIP_PLANE"
0x6644a0,string,"BR_RSTYLE_DEFAULT"
0x6644b4,string,"BR_RSTYLE_NONE"
0x6644c4,string,"BR_RSTYLE_POINTS"
0x6644d8,string,"BR_RSTYLE_EDGES"
0x6644e8,string,"BR_RSTYLE_FACES"
0x6644f8,string,"BR_RSTYLE_BOUNDING_POINTS"
0x664514,string,"BR_RSTYLE_BOUNDING_EDGES"
0x664530,string,"BR_RSTYLE_BOUNDING_FACES"
0x66454c,string,"type"
0x664554,string,"render_style"
0x664564,string,"identifier"
0x664570,string,"br_actor"
0x66457c,string,"t.mat.m[0]"
0x664588,string,"t.mat.m[1]"
0x664594,string,"t.mat.m[2]"
0x6645a0,string,"t.mat.m[3]"
0x6645ac,string,"br_transform_matrix34"
0x6645c4,string,"t.quat.q.x"
0x6645d0,string,"t.quat.q.y"
0x6645dc,string,"t.quat.q.z"
0x6645e8,string,"t.quat.q.w"
0x6645f4,string,"t.quat.t"
0x664600,string,"br_transform_quat"
0x664614,string,"BR_EULER_XYZ_S"
0x664624,string,"BR_EULER_XYX_S"
0x664634,string,"BR_EULER_XZY_S"
0x664644,string,"BR_EULER_XZX_S"
0x664654,string,"BR_EULER_YZX_S"
0x664664,string,"BR_EULER_YZY_S"
0x664674,string,"BR_EULER_YXZ_S"
0x664684,string,"BR_EULER_YXY_S"
0x664694,string,"BR_EULER_ZXY_S"
0x6646a4,string,"BR_EULER_ZXZ_S"
0x6646b4,string,"BR_EULER_ZYX_S"
0x6646c4,string,"BR_EULER_ZYZ_S"
0x6646d4,string,"BR_EULER_ZYX_R"
0x6646e4,string,"BR_EULER_XYX_R"
0x6646f4,string,"BR_EULER_YZX_R"
0x664704,string,"BR_EULER_XZX_R"
0x664714,string,"BR_EULER_XZY_R"
0x664724,string,"BR_EULER_YZY_R"
0x664734,string,"BR_EULER_ZXY_R"
0x664744,string,"BR_EULER_YXY_R"
0x664754,string,"BR_EULER_YXZ_R"
0x664764,string,"BR_EULER_ZXZ_R"
0x664774,string,"BR_EULER_XYZ_R"
0x664784,string,"BR_EULER_ZYZ_R"
0x664794,string,"t.euler.e.order"
0x6647a4,string,"t.euler.e.a"
0x6647b0,string,"t.euler.e.b"
0x6647bc,string,"t.euler.e.c"
0x6647c8,string,"t.euler.t"
0x6647d4,string,"br_transform_euler"
0x6647e8,string,"t.look_up.look"
0x6647f8,string,"t.look_up.up"
0x664808,string,"t.look_up.t"
0x664814,string,"br_transform_look_up"
0x66482c,string,"t.translate.t"
0x66483c,string,"br_transform_translation"
0x664858,string,"min"
0x66485c,string,"max"
0x664860,string,"br_bounds3"
0x66486c,string,"eqn"
0x664870,string,"br_plane"
0x66487c,string,"BR_LIGHT_POINT"
0x66488c,string,"BR_LIGHT_POINT_LOCAL_1"
0x6648a4,string,"BR_LIGHT_POINT_LOCAL_2"
0x6648bc,string,"BR_LIGHT_DIRECT"
0x6648cc,string,"BR_LIGHT_SPOT"
0x6648dc,string,"BR_LIGHT_VIEW|BR_LIGHT_POINT"
0x6648fc,string,"BR_LIGHT_VIEW|BR_LIGHT_POINT_LOCAL_1"
0x664924,string,"BR_LIGHT_VIEW|BR_LIGHT_POINT_LOCAL_2"
0x66494c,string,"BR_LIGHT_VIEW|BR_LIGHT_DIRECT"
0x66496c,string,"BR_LIGHT_VIEW|BR_LIGHT_SPOT"
0x664988,string,"type"
0x664990,string,"colour"
0x664998,string,"attenuation_c"
0x6649a8,string,"attenuation_l"
0x6649b8,string,"attenuation_q"
0x6649c8,string,"cone_inner"
0x6649d4,string,"cone_outer"
0x6649e0,string,"identifier"
0x6649ec,string,"br_light"
0x6649f8,string,"BR_CAMERA_PARALLEL"
0x664a0c,string,"BR_CAMERA_PERSPECTIVE"
0x664a24,string,"type"
0x664a2c,string,"field_of_view"
0x664a3c,string,"hither_z"
0x664a48,string,"yon_z"
0x664a50,string,"aspect"
0x664a58,string,"identifier"
0x664a64,string,"br_camera"
0x664a70,string,"Model must have vertex and face information to save."
0x664aa8,string,"This information may have neem stripped on addition to"
0x664ae0,string,"the registry. To prevent this, set the BR_MODF_UPDATEABLE"
0x664b1c,string,"flag before adding the model to the registry."
0x664b4c,string,"too many enabled %ss"
0x664c80,string,"VERTICES"
0x664c8c,string,"FACES"
0x664c94,string,"MODEL"
0x664c9c,string,"MATERIAL"
0x664ca8,string,"MATERIAL_INDEX"
0x664cb8,string,"ACTOR"
0x664cc0,string,"LIGHT"
0x664cc8,string,"CAMERA"
0x664cd0,string,"BOUNDS"
0x664cd8,string,"CLIP_PLANE"
0x664ce4,string,"TRANSFORM"
0x664cf0,string,"ENABLED_ACTORS"
0x664d00,string,"PREPARED_MODEL"
0x664d10,string,"ORDER_TABLE"
0x664d1c,string,"light"
0x664d24,string,"clip plane"
0x664d30,string,"horizon plane"
0x664d40,string,"Failed to load renderer\n"
0x664d5c,string,"Failed to load renderer\n"
0x664d78,string,"Failed to load renderer\n"
0x6650b0,string,"Bounds"
0x6650b8,string,"default_mat"
0x665444,string,"default_model"
0x66547c,string,"Memory allocator broke alignment"
0x6654a0,string,"<NULL>"
0x6654a8,string,"Failure: "
0x6654b8,string,"Warning: "
0x6654c4,string,"FATAL %s:%d\n"
0x6654d4,string,"ASSERTION FAILED %s:%d: "%s"\n"
0x6654f4,string,"ASSERTION FAILED %s:%d: "%s"\n"
0x665e98,string,"REGISTRY"
0x665ea4,string,"ANCHOR"
0x665eac,string,"RESOURCE_CLASS"
0x665ebc,string,"SCRATCH,"
0x665ec8,string,"STRING"
0x665ed0,string,"FILE"
0x665ed8,string,"POOL"
0x665ee0,string,"EXCEPTION_HANDLER"
0x665ef4,string,"TOKEN"
0x665efc,string,"TOKEN_MAP"
0x665f08,string,"DATAFILE"
0x665f14,string,"LEXER"
0x665f1c,string,"OBJECT_LIST"
0x665f28,string,"OBJECT_LIST_ENTRY"
0x665f3c,string,"APPLICATION"
0x665f48,string,"IMAGE"
0x665f50,string,"IMAGE_ARENA"
0x665f5c,string,"IMAGE_SECTIONS"
0x665f6c,string,"IMAGE_NAMES"
0x665f78,string,"OBJECT"
0x665f80,string,"OBJECT_DATA"
0x665f8c,string,"DRIVER"
0x665f94,string,"FMT_RESULTS"
0x665fa0,string,"TOKEN_VALUE"
0x665fac,string,"TOKEN_TEMPLATE"
0x665fbc,string,"_BrAbort"
0x665fc8,string,"_BrAddHead"
0x665fd4,string,"_BrAddTail"
0x665fe0,string,"_BrDevAdd"
0x665fec,string,"_BrDevAddStatic"
0x665ffc,string,"_BrDevBegin"
0x666008,string,"_BrDevBeginVar"
0x666018,string,"_BrDevCheckAdd"
0x666028,string,"_BrDevContainedCount"
0x666040,string,"_BrDevContainedFind"
0x666054,string,"_BrDevContainedFindMany"
0x66606c,string,"_BrDevCount"
0x666078,string,"_BrDevFind"
0x666084,string,"_BrDevFindMany"
0x666094,string,"_BrDevLastBeginQuery"
0x6660ac,string,"_BrDevLastBeginSet"
0x6660c0,string,"_BrDevRemove"
0x6660d0,string,"_BrFailure"
0x6660dc,string,"_BrFatal"
0x6660e8,string,"_BrFileAdvance"
0x6660f8,string,"_BrFileAttributes"
0x66610c,string,"_BrFileClose"
0x66611c,string,"_BrFileEof"
0x666128,string,"_BrFileGetChar"
0x666138,string,"_BrFileGetLine"
0x666148,string,"_BrFileOpenRead"
0x666158,string,"_BrFileOpenWrite"
0x66616c,string,"_BrFilePrintf"
0x66617c,string,"_BrFilePutChar"
0x66618c,string,"_BrFilePutLine"
0x66619c,string,"_BrFileRead"
0x6661a8,string,"_BrFileWrite"
0x6661b8,string,"_BrGetEnv"
0x6661c4,string,"_BrImageAdd"
0x6661d0,string,"_BrImageDereference"
0x6661e4,string,"_BrImageLookupName"
0x6661f8,string,"_BrImageLookupOrdinal"
0x666210,string,"_BrImageReference"
0x666224,string,"_BrImageRemove"
0x666234,string,"_BrInsert"
0x666240,string,"_BrIsAlpha"
0x66624c,string,"_BrIsDigit"
0x666258,string,"_BrIsPrint"
0x666264,string,"_BrIsSpace"
0x666270,string,"_BrLastErrorGet"
0x666280,string,"_BrLastErrorSet"
0x666290,string,"_BrLexerAllocate"
0x6662a4,string,"_BrLexerCommentSet"
0x6662b8,string,"_BrLexerDumpSet"
0x6662c8,string,"_BrLexerErrorSet"
0x6662dc,string,"_BrLexerFree"
0x6662ec,string,"_BrLexerPop"
0x6662f8,string,"_BrLexerPosition"
0x66630c,string,"_BrLexerPushFile"
0x666320,string,"_BrLexerPushString"
0x666334,string,"_BrLexerTokenError"
0x666348,string,"_BrLogPrintf"
0x666358,string,"_BrMemAllocate"
0x666368,string,"_BrMemCalloc"
0x666378,string,"_BrMemCmp"
0x666384,string,"_BrMemCpy"
0x666390,string,"_BrMemFree"
0x66639c,string,"_BrMemInquire"
0x6663ac,string,"_BrMemSet"
0x6663b8,string,"_BrMemStrDup"
0x6663c8,string,"_BrNamePatternMatch"
0x6663dc,string,"_BrNewList"
0x6663e8,string,"_BrObjectContainerFree"
0x666400,string,"_BrObjectListAllocate"
0x666418,string,"_BrParseFixed"
0x666428,string,"_BrParseFloat"
0x666438,string,"_BrParseInteger"
0x666448,string,"_BrParseMatrixFixed"
0x66645c,string,"_BrParseMatrixFloat"
0x666470,string,"_BrParseVectorFixed"
0x666484,string,"_BrParseVectorFloat"
0x666498,string,"_BrPrimitiveLibraryFind"
0x6664b0,string,"_BrQsort"
0x6664bc,string,"_BrRegistryAdd"
0x6664cc,string,"_BrRegistryAddMany"
0x6664e0,string,"_BrRegistryAddStatic"
0x6664f8,string,"_BrRegistryClear"
0x66650c,string,"_BrRegistryCount"
0x666520,string,"_BrRegistryEnum"
0x666530,string,"_BrRegistryFind"
0x666540,string,"_BrRegistryFindMany"
0x666554,string,"_BrRegistryNew"
0x666564,string,"_BrRegistryNewStatic"
0x66657c,string,"_BrRegistryRemove"
0x666590,string,"_BrRegistryRemoveMany"
0x6665a8,string,"_BrRegistryRemoveStatic"
0x6665c0,string,"_BrRemHead"
0x6665cc,string,"_BrRemTail"
0x6665d8,string,"_BrRemove"
0x6665e4,string,"_BrRendererFacilityFind"
0x6665fc,string,"_BrResAdd"
0x666608,string,"_BrResAllocate"
0x666618,string,"_BrResCheck"
0x666624,string,"_BrResChildEnum"
0x666634,string,"_BrResClass"
0x666640,string,"_BrResDump"
0x66664c,string,"_BrResFree"
0x666658,string,"_BrResFreeNoCallback"
0x666670,string,"_BrResIsChild"
0x666680,string,"_BrResRemove"
0x666690,string,"_BrResSize"
0x66669c,string,"_BrResSizeTotal"
0x6666ac,string,"_BrResStrDup"
0x6666bc,string,"_BrSScanf"
0x6666c8,string,"_BrScratchAllocate"
0x6666dc,string,"_BrScratchFlush"
0x6666ec,string,"_BrScratchFree"
0x6666fc,string,"_BrScratchInquire"
0x666710,string,"_BrScratchString"
0x666724,string,"_BrScratchStringSize"
0x66673c,string,"_BrSimpleAddHead"
0x666750,string,"_BrSimpleInsert"
0x666760,string,"_BrSimpleNewList"
0x666774,string,"_BrSimpleRemHead"
0x666788,string,"_BrSimpleRemove"
0x666798,string,"_BrSprintf"
0x6667a4,string,"_BrSprintfN"
0x6667b0,string,"_BrStrCat"
0x6667bc,string,"_BrStrCmp"
0x6667c8,string,"_BrStrCpy"
0x6667d4,string,"_BrStrICmp"
0x6667e0,string,"_BrStrLen"
0x6667ec,string,"_BrStrNCmp"
0x6667f8,string,"_BrStrNCpy"
0x666804,string,"_BrStrNICmp"
0x666810,string,"_BrStrRChr"
0x66681c,string,"_BrStrToD"
0x666828,string,"_BrStrToF"
0x666834,string,"_BrStrToL"
0x666840,string,"_BrStrToUL"
0x66684c,string,"_BrStringToTokenValue"
0x666864,string,"_BrSwap16"
0x666870,string,"_BrSwap32"
0x66687c,string,"_BrSwapBlock"
0x66688c,string,"_BrSwapFloat"
0x66689c,string,"_BrTVTemplateAllocate"
0x6668b4,string,"_BrTVTemplateFree"
0x6668c8,string,"_BrTokenCount"
0x6668d8,string,"_BrTokenCreate"
0x6668e8,string,"_BrTokenFind"
0x6668f8,string,"_BrTokenFindMany"
0x66690c,string,"_BrTokenIdentifier"
0x666920,string,"_BrTokenType"
0x666930,string,"_BrTokenValueCompare"
0x666948,string,"_BrTokenValueDump"
0x66695c,string,"_BrTokenValueQuery"
0x666970,string,"_BrTokenValueQueryAll"
0x666988,string,"_BrTokenValueQueryAllSize"
0x6669a4,string,"_BrTokenValueQueryMany"
0x6669bc,string,"_BrTokenValueQueryManySize"
0x6669d8,string,"_BrTokenValueSet"
0x6669ec,string,"_BrTokenValueSetMany"
0x666a04,string,"_BrVSScanf"
0x666a10,string,"_BrVSprintf"
0x666a1c,string,"_BrVSprintfN"
0x666a2c,string,"_BrWarning"
